MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	BalabanJ	BertzCT	FractionCSP3	HallKierAlpha	HeavyAtomCount	Ipc	LabuteASA	MolLogP	MolMR	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	TPSA	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	active
387.896	369.752	387.092058876	134	0	11.9036324682	-0.237908425716	11.9036324682	0.147655299253	1.69733293764	958.624325309694	0.166666666666667	-2.64	26	860710.764868	159.869444976217	3.47904	106.2201	3	6	0	0	0	1	2	3	6	2	8	5	0	0	0	3	85.3	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
465.535	442.351	465.147075216	170	0	13.1461634002	-0.504048826321	13.1461634002	0.0849078392317	1.36986326763	1218.46495304215	0.304347826086957	-3.66	33	51090025.8258	193.888616662963	2.9559	124.7004	2	9	0	2	2	1	2	3	7	2	10	5	0	1	1	5	105.56	0	0	0	0	0	2	0	0	0	0	3	3	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
469.541	446.357	469.097742076	168	0	12.8192243397	-3.7147516932	12.8192243397	0.055187914672	1.62314786795	1131.61043518265	0.421052631578947	-2.54	31	7501135.45979	182.984198559323	0.72944	113.6615	1	10	0	1	1	1	1	2	9	1	12	7	0	1	1	3	124.01	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
364.405	344.245	364.1535405	138	0	12.2104961194	-0.734344372008	12.2104961194	0.0451286160061	1.63445877737	917.324109287474	0.2	-3.48	27	1888901.35055	156.643999670959	3.2888	102.8365	2	7	0	1	1	2	0	2	6	2	7	6	0	0	0	3	95.64	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494.976	463.728	494.193212392	186	0	12.9825494884	-0.989167862444	12.9825494884	0.109912427807	2.18485353147	1143.25587942535	0.478260869565217	-3.27	34	18042704.9824	202.158181714492	2.63442	130.5251	3	10	0	0	0	1	1	2	8	2	11	11	0	0	0	2	136.72	0	0	0	1	0	2	1	0	0	0	2	2	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
459.574	428.326	459.250849232	176	0	13.3882239851	-0.233048574368	13.3882239851	0.0714592542966	1.59235597787	1352.22624826218	0.384615384615385	-3.52	34	83596811.1615	198.108831590161	2.34654	130.3464	2	8	0	1	1	2	2	4	6	2	8	6	0	1	1	5	90.13	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	4	2	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
415.49	386.258	415.210721028	162	0	13.0196251164	-0.851616809128	13.0196251164	0.0661859487376	1.40219775361	857.174801629222	0.590909090909091	-2.77	30	6254318.02903	175.82419828582	2.5258	109.2144	2	8	1	2	3	1	0	1	5	2	8	4	1	1	2	4	96.97	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
378.456	354.264	378.193000008	144	0	12.5090367857	-0.300437696556	12.5090367857	0.131437862182	1.45370936505	1011.9846075592	0.333333333333333	-3.06	28	4617849.4496	162.522430239083	0.327700000000001	105.9214	2	7	0	1	1	2	1	3	5	2	7	6	0	1	1	4	81.32	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	3	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
433.554	404.322	433.190951408	162	0	12.9437686109	-3.58221526635	12.9437686109	0.0152960968338	1.29054685084	1088.2482759986	0.523809523809524	-2.23	30	8235679.94184	176.253597555213	-1.74599999999999	111.2589	3	8	0	3	3	1	0	1	5	3	9	6	0	1	1	4	101.71	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
245.33	226.178	245.164045608	96	0	4.35369748362	0.544398148148	4.35369748362	0.544398148148	1.86893434616	547.305221518944	0.615384615384615	-1.65	18	21694.3175815	106.640528971205	2.42332	70.5617	1	5	1	0	1	0	2	2	5	1	5	2	1	0	1	3	55.11	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
428.832	411.696	428.088747324	154	0	12.7904410221	-0.750926057151	12.7904410221	0.0664454442466	1.48170705874	1029.97608129099	0.25	-3.46	30	10338199.3974	175.862576049067	2.4199	106.6717	1	9	0	2	2	1	1	2	7	1	10	5	0	0	0	4	113.57	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504.543	476.319	504.200884616	192	0	13.0235631821	-1.09374857583	13.0235631821	0.0720264529945	1.44024970746	1472.44714700284	0.296296296296296	-4.47	37	175163531.498	212.434242668484	2.2675	137.9649	2	10	0	1	1	2	1	3	9	2	10	8	0	0	0	4	128.5	0	0	0	0	0	2	0	0	0	0	3	3	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
487.607	462.407	487.13479628	174	0	12.9305284527	-3.51914221929	12.9305284527	0.0721115018806	1.40931546492	1293.60782023792	0.318181818181818	-2.89	33	31725798.9774	196.475893063497	3.19832	127.4685	1	9	0	1	1	1	2	3	7	1	11	7	0	0	0	4	112.4	0	0	0	0	0	3	1	0	0	0	1	1	0	0	0	4	1	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
453.37	427.162	452.138196052	162	0	13.2283303501	-0.692991784166	13.2283303501	0.0587864019064	1.84254338125	900.237711228309	0.476190476190476	-2.25	30	4107547.41904	185.914759957721	3.3382	116.1854	2	7	0	2	2	1	0	1	3	2	9	7	0	0	0	3	81.75	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
309.373	290.221	309.158960228	118	0	11.2886826729	-0.20058536995	11.2886826729	0.191712962963	1.76465035943	816.62252559668	0.352941176470588	-2.63	23	390937.227455	133.775855809527	2.21864	89.2884	2	6	1	1	2	1	1	2	5	2	6	3	1	0	1	4	73.38	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409.493	390.341	409.087846088	144	0	12.602636973	-3.81877512976	12.602636973	0.0111828050397	2.16188464742	1157.14782952179	0.3125	-2.34	27	1324596.19681	159.308087143429	0.9541	100.8587	2	9	0	0	0	1	2	3	8	1	11	6	0	0	0	3	121.57	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
471.623000000001	438.359	471.219177536	178	0	13.1797168038	-3.88250444886	13.1797168038	0.049437691871	1.61530829204	1126.46710651743	0.48	-2.58	33	28967895.905	196.007143774328	1.36284	127.2317	2	7	0	2	2	2	0	2	5	2	8	7	0	2	2	4	93.98	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
528.681	490.377	528.308698456	204	0	13.6088896318	-0.277229518351	13.6088896318	0.0760434665142	1.37178202255	1513.52194220562	0.466666666666667	-3.56	39	1374171391.99	228.322602564422	2.36734	151.4064	2	9	0	2	2	2	2	4	7	2	9	7	0	2	2	6	93.37	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	5	2	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
429.546	402.33	429.183460724	158	0	12.6781451983	-3.68251494347	12.6781451983	0.00957280043718	1.29049283128	1112.90946290365	0.380952380952381	-2.62	30	8108435.9297	175.123843563075	-3.89749999999999	108.4373	5	8	0	2	2	2	0	2	4	4	9	6	0	1	1	4	120.44	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
469.563	442.347	469.167141964	174	0	13.0290503596	-3.6304398833	13.0290503596	0.147152185162	1.48835396507	1324.2119402888	0.375	-3.04	33	21361375.0629	192.210246801839	3.5077	124.34	1	8	0	1	1	2	1	3	6	1	9	5	0	1	1	4	109.43	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
365.38	344.212	365.155097972	140	0	13.6352570758	-1.1875849782	13.6352570758	0.33312839494	1.66231681877	745.196908009618	0.5	-2.51	26	702474.748763	149.474241328601	2.7941	90.2124	2	6	1	1	2	1	0	1	3	2	8	4	1	1	2	3	78.51	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
486.556	458.332	486.225362756	184	0	12.6181289789	-0.5138464145	12.6181289789	0.118256759424	1.21067471706	1395.44741111036	0.269230769230769	-4.31	36	211426072.844	207.883417041065	2.9126	137.1183	2	10	0	1	1	2	2	4	7	1	10	7	0	1	1	5	110.68	0	0	0	0	0	3	1	0	0	0	1	1	0	0	0	5	2	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
469.635	436.371	469.238570296	176	0	12.8169592263	-0.0196951939254	12.8169592263	0.0196951939254	1.06350882677	994.838991565866	0.583333333333333	-2.52	33	68764726.714	198.510597890334	1.0288	128.6064	2	8	0	3	3	1	1	2	6	2	9	7	0	2	2	5	82.87	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
487.609	460.393	487.191620104	178	0	13.3344517919	-0.428915973797	13.3344517919	0.120935074392	1.3092096867	1423.33457694766	0.269230769230769	-3.72	35	126394402.437	207.134078046974	0.571440000000002	136.1326	3	8	0	2	2	2	1	3	6	3	9	7	0	0	0	5	101.19	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
490.696	448.36	490.342009964	194	0	13.2441114334	0.107504969644	13.2441114334	0.107504969644	0.973612091171	1096.94383620939	0.793103448275862	-2.18	36	281181784.934	214.391816433409	4.8803	140.6417	1	7	4	2	6	0	2	2	6	1	7	5	4	1	5	8	75.94	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438.355	418.195	437.06334136	138	0	12.0998068489	-0.15105753734	12.0998068489	0.15105753734	1.52843608748	799.645988727614	0.375	-2.07	26	1079303.00125	163.656473846721	3.2172	107.8108	4	8	1	0	1	1	1	2	8	3	10	6	1	0	1	3	110.22	0	0	0	1	0	3	0	0	0	0	1	1	0	0	0	4	2	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
486.985	463.801	486.124087276	172	0	12.5018592927	-1.30207884369	12.5018592927	0.00979235179778	1.39783042016	1248.27341567346	0.318181818181818	-2.63	33	53000206.5514	198.650514359692	0.0335000000000005	125.6983	4	9	0	2	2	2	1	3	8	4	11	6	0	2	2	5	117.62	0	0	0	0	1	2	1	0	1	1	1	1	0	0	0	2	4	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
495.648	456.336	495.308364108	194	0	12.8902128349	-0.284712519988	12.8902128349	0.0688365113288	1.23372581845	1066.96132635557	0.555555555555556	-3.2	36	148318492.826	212.756984542356	1.3009	137.5946	3	9	0	2	2	1	1	2	5	3	9	9	0	1	1	4	100.77	0	0	0	0	0	2	0	0	0	0	3	3	0	0	0	3	3	0	0	0	1	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
351.454	326.254	351.20591042	136	0	12.590231578	-0.0393547912992	12.590231578	0.0393547912992	1.38074034455	868.717173569879	0.4	-2.76	26	1560505.63514	152.736421565167	4.3568	103.4774	2	6	0	1	1	1	2	3	3	2	6	3	0	1	1	4	65.95	0	0	0	0	0	3	1	0	0	0	1	1	0	0	0	3	2	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
449.537	422.321	449.184523344	168	0	12.1218327515	-0.643473020636	12.1218327515	0.0837709698077	1.87478916275	976.65127527717	0.526315789473684	-2.99	31	7293531.54709	183.284237475991	2.9768	120.0551	6	11	1	0	1	0	2	2	10	4	12	10	0	0	0	3	171.32	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0
492.557	468.365	492.146740868	180	0	12.6426178379	-0.569127944132	12.6426178379	0.24214195784	1.2002414696	1364.95954393248	0.24	-4.05	35	138825324.093	205.393480726391	3.266	132.9192	1	9	0	1	1	2	2	4	9	1	10	7	0	0	0	5	94.92	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	2	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
299.378	278.21	299.174610292	116	0	11.6793359617	-0.192030511342	11.6793359617	0.112767471038	1.74247245155	659.6757311655	0.4375	-2.37	22	145972.657268	129.490330992372	2.8113	85.6864	2	6	0	1	1	1	1	2	4	2	6	3	0	0	0	3	71.84	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
425.47	406.318	425.115775088	154	0	12.5530510913	-3.7426316174	12.5530510913	0.0878913046062	1.67262933941	1418.33098369675	0.15	-3.66	30	7556989.99415	171.03384053311	2.2907	113.9519	3	9	0	0	0	2	2	4	6	3	10	6	0	0	0	4	129.71	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
433.461	406.245	433.184900204	168	0	12.8705732588	-0.946022054766	12.8705732588	0.00985795159098	1.53695329029	865.474376112449	0.523809523809524	-3.3	31	7443041.61217	179.740154654503	1.6862	109.7424	2	10	1	1	2	1	0	1	7	2	10	7	1	1	2	3	123.27	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
479.601	444.321	479.2658306	186	0	13.0656352009	-0.757482061987	13.0656352009	0.147270801839	1.45289276927	1218.17244287999	0.444444444444444	-3.39	35	83100841.6403	205.776350371244	-0.605759999999992	133.4674	2	8	0	2	2	2	0	2	6	2	8	8	0	1	1	4	85.08	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
500.621	468.365	500.209341124	188	0	12.7706492437	-0.857384747343	12.7706492437	0.0969038160269	1.13589853783	1029.04769805044	0.56	-2.56	35	110738751.056	208.656727185909	2.5946	131.0478	4	9	1	3	4	1	0	1	8	4	10	7	1	0	1	5	117.79	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
419.505	392.289	419.208315724	160	0	13.336806226	-1.04316616365	13.336806226	0.289077144747	1.40296380677	1115.55753666421	0.416666666666667	-3.22	31	20958065.8183	180.334455459474	0.835800000000001	112.7149	2	7	2	1	3	1	1	2	4	2	7	3	1	1	2	5	85.38	0	0	0	0	0	1	0	0	0	0	3	3	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
459.592	428.344	459.206601472	172	0	12.6934031802	-3.31775556501	12.6934031802	0.176681040287	1.38743906612	1077.67527577834	0.478260869565217	-2.65	32	13522140.1697	189.181161118189	1.7565	123.3427	2	8	0	2	2	1	1	2	5	1	9	5	0	1	1	4	93.09	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
365.462	346.31	365.131031228	132	0	12.7861055472	-0.540981906652	12.7861055472	0.0651836629714	1.42576457891	1006.0870565861	0.315789473684211	-2.67	26	1828446.35345	154.813833720782	3.40292	105.0244	2	6	0	2	2	1	2	3	6	2	7	1	0	1	1	5	70.15	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
426.473	400.265	426.190319932	164	0	12.7949044623	-0.904962628621	12.7949044623	0.384886708592	1.28532412648	921.08876738543	0.5	-3.23	31	13574547.2546	179.947605149047	1.6669	110.8757	1	9	1	2	3	1	0	1	6	1	9	5	1	1	2	4	108.38	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
247.302	230.166	247.143310164	96	0	9.05255091543	0.263984079743	9.05255091543	0.263984079743	1.86945387399	523.917056440047	0.583333333333333	-1.69	18	28017.6692554	105.084003084732	0.9517	68.3235	2	6	0	1	1	0	2	2	5	2	6	3	0	1	1	3	77.93	0	1	1	0	0	4	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378.436	356.26	378.180423944	144	0	13.2069646007	-0.506893124279	13.2069646007	0.00346514646569	1.73972109496	1052.53546009251	0.35	-3.29	28	3144569.79427	162.096532774494	1.72052	104.0692	1	8	0	1	1	1	2	3	6	1	8	3	0	1	1	4	93.01	0	0	0	0	0	4	0	0	0	0	2	2	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
