MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	BalabanJ	BertzCT	FractionCSP3	HallKierAlpha	HeavyAtomCount	Ipc	LabuteASA	MolLogP	MolMR	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	TPSA	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	active
339.307	326.203	339.085520516	126	0	11.9681564158	-0.648048521878	11.9681564158	0.0760626889645	1.70963241723	1012.33599436127	0.117647058823529	-3.55	25	488088.265708	140.793849314473	2.3695	89.4161	1	8	0	0	0	2	1	3	6	1	8	5	0	0	0	3	115.19	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
426.519	398.295	426.181114996	160	0	12.809962112	-3.71243753653	12.809962112	0.0601587826489	1.72296850814	899.74283408874	0.611111111111111	-2.08	29	3581005.90828	170.185807236353	-0.349479999999997	104.0072	2	10	0	2	2	0	1	1	7	2	11	8	0	1	1	3	118.01	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
476.533	448.309	476.205969996	182	0	13.657867886	-0.353873944384	13.657867886	0.0574928257702	1.53848036381	1256.144321045	0.346153846153846	-4.01	35	135280936.067	203.216078204728	4.1183	129.5007	1	9	1	1	2	2	1	3	9	1	9	7	0	0	0	5	96.73	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
423.546	398.346	423.18412942	156	0	12.2661885474	-0.258995983941	12.2661885474	0.0774472101104	1.30509088806	975.575101124869	0.285714285714286	-2.56	30	9262993.67496	179.492703944296	2.74384	119.9405	5	8	0	2	2	2	0	2	8	4	9	6	0	1	1	4	107.14	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
433.493	414.341	433.120860468	156	0	12.3031380878	-0.171132902107	12.3031380878	0.139661675735	1.13705985813	1140.09031129659	0.181818181818182	-3.59	31	25896928.1449	182.610860461089	3.4606	122.2864	2	8	0	3	3	2	0	2	7	2	9	4	0	1	1	5	95.39	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	3	2	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
302.205	285.069	301.074867524	104	0	11.7370573507	-0.24647707231	11.7370573507	0.24647707231	1.87409923711	449.951288048012	0.461538461538462	-1.13	19	24559.0959147	122.18783638478	3.8873	79.8538	4	4	1	0	1	1	0	1	2	3	6	3	1	0	1	2	67.15	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
398.512	374.32	398.165071008	146	0	12.516723939	-0.220560174687	12.516723939	0.192811325438	1.35208620563	924.327621120443	0.4	-2.58	28	3406207.82322	167.696753703541	2.67172	111.4944	2	7	0	2	2	0	2	2	6	1	8	4	0	1	1	4	80.43	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
381.457	362.305	381.114712468	138	0	12.7691372984	-0.604953572478	12.7691372984	0.193374354371	1.48523671858	1000.81043661693	0.25	-2.8	27	2135731.51755	160.435720600072	3.6372	105.1072	1	6	0	1	1	2	1	3	5	1	7	3	0	0	0	4	75.29	0	0	0	0	0	2	1	0	0	0	2	2	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
340.335	324.207	340.105921612	128	0	12.223119312	-0.704975434618	12.223119312	0.0763104423868	2.18007475035	921.963103249817	0.222222222222222	-3.24	25	490319.637971	143.067791454368	1.74898	87.8092	3	7	0	1	1	1	1	2	7	2	7	4	0	0	0	3	118.71	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445.497	422.313	445.130756456	164	0	12.5263349513	-3.58028973087	12.5263349513	0.0509196568404	1.53306090112	1077.54884550697	0.285714285714286	-3.24	31	7517823.56219	179.756745490383	2.6293	115.3007	2	9	0	1	1	2	0	2	6	2	10	7	0	1	1	3	129.85	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
446.443	426.283	446.14644374	166	0	13.3301176516	-1.24163437417	13.3301176516	0.016700627782	1.59719037128	1395.94731780358	0.217391304347826	-4.18	33	41806587.8305	186.834261804601	-2.2671	114.666	4	10	0	3	3	1	1	2	7	4	10	3	0	0	0	5	146.16	0	2	2	0	0	1	0	0	0	0	3	3	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
421.48	404.344	421.064036644	148	0	12.4031399686	-1.17701998078	12.4031399686	0.00463033152247	1.4600435705	862.687623395407	0.352941176470588	-2.66	28	2373418.34069	168.675245379118	0.7846	103.4384	0	9	0	1	1	1	1	2	9	0	11	7	0	1	1	3	119.71	1	0	0	0	0	1	0	0	1	1	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
327.384	306.216	327.158291532	126	0	12.4627790244	-0.428063087889	12.4627790244	0.049893707483	1.37788243264	704.720353526864	0.5	-2.37	24	306475.35654	140.347310855815	1.76	88.2757	1	6	2	1	3	1	0	1	3	1	6	4	2	1	3	4	69.72	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
474.482	448.274	474.208763932	182	0	12.5746725145	-1.09918461829	12.5746725145	0.074380590199	1.80405099169	1495.40283947415	0.473684210526316	-4.14	34	38562082.8187	190.252446612277	-1.9153	125.5236	5	15	0	0	0	0	4	4	13	5	15	8	0	0	0	4	189.65	0	1	1	0	0	8	2	0	0	0	0	0	0	0	0	6	4	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286.291	272.179	286.106590308	108	0	11.7643498835	-0.398642290249	11.7643498835	0.0801295456454	2.15279910273	671.419379498024	0.142857142857143	-2.8	21	60521.6385137	120.552872039179	0.74682	75.8588	3	7	0	0	0	0	2	2	6	3	7	4	0	0	0	2	107.7	0	1	1	0	0	2	0	1	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
355.35	338.214	355.116820644	134	0	12.9935551304	-0.665265967498	12.9935551304	0.00180135634501	1.84609409882	909.6947329128	0.277777777777778	-3.29	26	1661555.60326	148.69846036294	3.0379	93.3104	2	8	1	1	2	2	0	2	6	2	8	4	1	0	1	4	104.94	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453.523	424.291	453.225028408	174	0	12.9668412632	-0.0818607751743	12.9668412632	0.0818607751743	1.28336129689	1195.37004687342	0.565217391304348	-2.98	33	90662965.1267	190.361991879242	1.1225	118.2254	2	10	1	2	3	1	2	3	8	2	10	7	1	1	2	6	108.59	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
493.969	469.777	493.107434168	176	0	13.2282211752	-3.90703741943	13.2282211752	0.00837131722469	1.44852697473	1208.85214719277	0.363636363636364	-2.82	33	21814367.6521	196.599990978286	3.02732	123.4202	2	9	0	2	2	2	0	2	6	2	11	5	0	1	1	4	114.04	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	2	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
475.586	438.29	475.268235904	188	0	13.5763647261	-0.351483108676	13.5763647261	0.0060429526749	1.80738609461	876.20699505978	0.64	-2.97	34	36929188.2698	201.248372498641	2.6405	126.9767	1	9	0	2	2	1	0	1	6	1	9	7	0	2	2	3	97.41	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
442.545	416.337	442.178709692	164	0	12.5217137634	-0.0791558703613	12.5217137634	0.0214340225079	1.09201014574	965.244730383657	0.523809523809524	-2.75	31	17695242.1941	183.670443806553	2.6949	117.0707	5	9	4	0	4	1	1	2	8	5	10	7	4	0	4	6	135.52	0	0	0	0	0	3	1	2	0	0	1	1	0	0	0	3	3	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
317.312	306.224	317.102507972	116	0	6.07280738221	0.236562263794	6.07280738221	0.236562263794	1.80927365113	1155.78915054922	0	-3.68	24	966272.998153	134.714267387867	2.3054	87.5244	2	8	0	0	0	1	4	5	8	1	8	2	0	0	0	5	100.06	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
479.6	452.384	479.131053584	174	0	13.135264579	-4.10984858582	13.135264579	0.0898350955268	1.89756644732	1227.92730651339	0.409090909090909	-2.43	32	6797969.60407	188.919090806879	2.41934	119.2968	1	8	0	1	1	2	0	2	6	1	10	6	0	1	1	3	123.68	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
429.86	409.7	429.10914842	156	0	12.9029732486	-1.28542213886	12.9029732486	0.182914881135	1.3552900166	1013.64128508891	0.285714285714286	-3.26	30	6767102.31429	177.635795071518	2.0632	108.4114	2	8	0	2	2	2	0	2	5	2	9	5	0	1	1	4	96.97	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
412.49	384.266	412.211055376	160	0	12.8161601487	-0.855218131262	12.8161601487	0.027502844424	1.33574550306	869.643438085775	0.545454545454545	-2.9	30	7441724.33302	175.488599617288	2.13312	109.1429	2	8	1	2	3	1	0	1	4	2	8	3	1	2	3	4	98.82	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
536.649	498.345	536.276060936	208	0	13.8767569861	-0.688650184809	13.8767569861	0.0390936876796	1.33681958294	1398.10685601044	0.5	-3.59	39	712384340.059	227.927543482285	3.1607	147.7694	2	9	0	2	2	2	1	3	6	2	9	9	0	2	2	5	102.52	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	3	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
379.416	358.248	379.153206152	144	0	13.1715042097	-1.17514048984	13.1715042097	0.31106813449	1.55753746196	987.366030524303	0.285714285714286	-3.35	28	2610330.05958	162.21898361513	2.47174	103.0224	2	7	0	2	2	2	0	2	4	2	7	3	0	1	1	4	87.74	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
461.591	434.375	461.188546104	168	0	12.4656344335	-0.0943194619701	12.4656344335	0.00378560349249	1.17409947658	1357.38863382116	0.32	-3.26	33	48035713.4774	195.996388726273	-1.38043999999999	124.8781	3	7	0	2	2	2	1	3	5	3	8	6	0	0	0	5	92.05	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
453.593	430.409	453.129316976	160	0	12.7719150109	-0.269412597962	12.7719150109	0.0766731229529	1.37929784906	1056.81952976952	0.272727272727273	-2.91	31	17957189.6713	188.81312235685	4.9238	125.0939	2	7	0	1	1	2	1	3	6	2	9	5	0	1	1	4	87.22	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	3	2	0	0	0	1	0	0	0	0	0	0	3	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
449.54	426.356	449.163393976	162	0	12.4283891917	-0.442064152311	12.4283891917	0.0726315402704	1.16573699106	1193.34048432531	0.272727272727273	-3.53	32	37690227.6343	187.977563235487	-3.4544	118.4968	4	9	0	3	3	2	0	2	6	4	10	7	0	1	1	5	114.1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	3	4	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
488.562	460.338	488.161722236	182	0	12.7554468255	-3.76037097517	12.7554468255	0.0207462958428	1.79431608017	1376.06730079518	0.333333333333333	-3.37	34	24805322.9226	197.560752638892	3.41742	128.9373	2	9	0	0	0	2	1	3	7	2	10	9	0	0	0	3	126.15	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
396.435	374.259	396.189645944	150	0	6.16119661884	0.368941488556	6.16119661884	0.368941488556	1.32532593513	1120.47328303711	0.388888888888889	-3.47	29	8602833.68372	165.678781918564	0.70764	102.9191	3	11	0	1	1	0	4	4	10	1	11	4	0	1	1	5	128.89	0	0	0	1	0	6	1	0	0	0	0	0	0	0	0	7	1	1	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
411.507	388.323	411.149086596	150	0	12.6701777307	-0.449492970466	12.6701777307	0.266661331327	1.44294869699	1022.80211508202	0.333333333333333	-3	29	5568545.98918	172.668156379702	2.396	112.3134	2	7	0	2	2	0	2	2	6	1	8	4	0	0	0	4	85.14	0	0	0	0	0	1	1	0	0	0	2	2	0	0	1	2	2	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
349.301	336.197	349.109879096	130	0	13.4923540247	-1.55977879346	13.4923540247	0.016700627782	1.92032739444	871.229138128155	0.214285714285714	-3.37	25	339301.223544	139.609912940631	0.2814	81.4435	5	9	0	1	1	1	1	2	7	3	11	3	0	1	1	3	140.12	0	0	0	2	0	3	0	0	0	0	2	2	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
495.552	464.304	495.213126332	190	0	13.9379188014	-1.27214718758	13.9379188014	0.178178373947	1.87582522078	1226.35292741388	0.407407407407407	-3.72	36	117626798.584	209.247386676959	2.0422	129.7869	2	9	0	2	2	2	0	2	7	1	9	8	0	2	2	4	115.82	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
508.049	483.857	507.103983308	174	0	12.5645200699	-0.39889149561	12.5645200699	0.160055234802	1.2350203416	1027.3312553725	0.428571428571429	-2.37	33	40964959.4474	204.491797253541	1.9891	129.7751	3	9	1	2	3	1	0	1	7	3	12	8	0	0	0	4	118.48	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
496.569	470.361	496.165464932	182	0	13.0811955703	-3.97101395223	13.0811955703	0.0552016449626	1.21990134831	1368.35495192663	0.333333333333333	-3.73	35	114771560.001	202.664407409466	0.398800000000002	124.8809	3	10	0	3	3	2	0	2	6	3	11	7	0	0	0	5	131.14	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
393.471	368.271	393.20389904	150	0	13.2076680209	-0.556923080961	13.2076680209	0.0315953850676	1.46107305652	1014.96688101618	0.380952380952381	-3.29	29	6354624.5945	168.528787416536	-2.41529999999999	107.0794	2	8	0	2	2	1	1	2	5	2	8	5	0	1	1	4	92.4	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409.49	382.274	409.211389724	156	0	13.2102216485	-0.401525588375	13.2102216485	0.0941967960024	1.27533861662	1025.9793235212	0.454545454545455	-3.16	30	15866678.7935	174.428723468987	-2.60899999999999	107.5264	2	8	0	4	4	1	0	1	5	2	8	4	0	1	1	5	82.31	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	2	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
436.954	419.818	436.065526844	146	0	12.0101316061	-0.284190672154	12.0101316061	0.135116333315	1.31533329643	888.559027016181	0.25	-1.86	28	4209179.76587	173.926097193742	2.2369	111.1485	5	9	0	2	2	1	1	2	10	4	12	6	0	1	1	4	120.03	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	4	3	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
480.948	455.748	480.14519958	176	0	12.7307013327	-0.434134696272	12.7307013327	0.044629393424	1.50678570226	1348.79345079596	0.307692307692308	-3.45	34	77597908.77	201.45117334022	4.9583	129.1437	1	7	1	1	2	2	1	3	5	1	8	6	0	0	0	5	81.01	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
471.521	446.321	471.20188766	178	0	13.2681198035	-1.2202175716	13.2681198035	0.197541485858	1.67544905017	1471.69957493658	0.2	-4.6	35	87556493.9976	200.611525139234	2.37774	132.1246	3	10	0	0	0	2	2	4	7	3	10	7	0	0	0	4	134.13	0	0	0	0	0	4	1	0	0	0	2	2	0	0	0	4	3	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
